block,source,speaker_key,rows_dual_scored,rows_both_agree,rows_text_total,hours,hours_audio_lev,hours_both_agree,text_mean_prob,text_full_vote_frac,text_full_vote_lb,audio_mean_prob,audio_vote_frac,audio_vote_lb,audio_prob_sd,align_frac,align_lb,score_sum,score_product,score_sum_align,score_product_align,combined_vote_lb
train,qasr,6794A58C-DA5F-4001-A1CD-7DF1BB89172D,18,3,324,0.02197222222222222,0.0087,0.003944444444444445,0.8164469930860732,0.06481481481481481,0.04277998234955857,0.4018678345471724,0.3888888888888889,0.2030499192693116,0.44387300556786563,0.16666666666666666,0.058364704004657555,0.6091574138166228,0.3281037851340505,0.03555329214964988,0.019149680302156618,0.008686471962420443
train,qasr,9F6F11F6-D07C-4A30-8357-CB5A62AA482A,17,3,239,0.016591666666666668,0.00638888888888889,0.0034222222222222223,0.7461929566719953,0.08786610878661087,0.05818691238547801,0.4137455810268875,0.4117647058823529,0.21610786039131383,0.43846154083800293,0.17647058823529413,0.06191013712548989,0.5799692688494413,0.30873403841642577,0.03590597696303903,0.019113766653667184,0.012574649138402491
train,qasr,EA0D5B16-D314-4DC4-AE82-3C5C59FA6138,49,7,349,0.054108361111111114,0.018630555555555556,0.00981388888888889,0.8529246388649454,0.17191977077363896,0.13596007857353767,0.315645073201954,0.32653061224489793,0.21207321329264214,0.377030021598887,0.14285714285714285,0.07096333720544584,0.5842848560334497,0.26922146007027586,0.04146280326273707,0.01910485325390946,0.02883349074261024
train,qasr,F9A865D6-E62F-4844-8391-00B917156D17,26,4,250,0.029930555555555557,0.012419444444444443,0.0054,0.9144767064314622,0.108,0.07529144734526685,0.33965479414529487,0.38461538461538464,0.22428359511834425,0.38674492867153254,0.15384615384615385,0.06149933998929479,0.6270657502883785,0.31060639747364555,0.03856412977262722,0.01910208844108176,0.016886636492259965
train,masc_c,71yO_vj3cQg,22,4,99,0.022566666666666665,0.006277777777777778,0.00315,0.8722016323696483,0.25252525252525254,0.17729258424187705,0.2994578917489641,0.3181818181818182,0.16360387354692477,0.41074754792710527,0.18181818181818182,0.0730676602410512,0.5858297620593063,0.2611876620094199,0.042805210013245255,0.01908437134685881,0.02900575353311556
train,masc_c,kzY4Tvv6Dpw,11,2,66,0.022286111111111114,0.007572222222222223,0.0032611111111111113,0.8366324305534363,0.18181818181818182,0.1071850142576424,0.44402613101357763,0.45454545454545453,0.21270957543988048,0.40922719886208575,0.18181818181818182,0.05136660067100062,0.6403292807835069,0.371486661219128,0.032891538463955435,0.01908200698144624,0.02279927887626065
train,qasr,F042C4B2-9B4D-424C-981B-A40D3E99E7FC,128,17,685,0.13635013888888886,0.028841694444444448,0.01560277777777778,0.8713301508687437,0.22043795620437956,0.1910003792740525,0.25883919952866563,0.2421875,0.17618632286113767,0.35310424522429523,0.1328125,0.08460158144609937,0.5650846751987046,0.22553439877605708,0.04780705717276582,0.01908056680694965,0.03365165448937796
train,masc_c,e9UAsHA9DCc,52,8,129,0.06866113888888889,0.016066694444444442,0.00963888888888889,0.9205978787862338,0.4418604651162791,0.3590743988197216,0.25868090003104255,0.2692307692307692,0.1676881003582587,0.3866117772942595,0.15384615384615385,0.08007589590882648,0.5896393894086381,0.23814108785109156,0.04721590237003011,0.01906936096237871,0.06021250382536288
train,qasr,70BC0FDE-35CF-4307-A1A1-35948343BDBF,129,19,747,0.1440778888888889,0.03121947222222223,0.02155836111111111,0.8418867259986641,0.2543507362784471,0.22443168062819419,0.23489279334222204,0.2248062015503876,0.16132957033677464,0.35852957825706766,0.14728682170542637,0.09636372229935537,0.5383897596704431,0.19775312474756412,0.05188124128969926,0.01905622719700405,0.0362074666057068
train,qasr,E20C3FF6-9997-479D-8852-81C6C430EDE7,55,9,723,0.05913888888888888,0.015755555555555557,0.010013888888888888,0.8294505390253935,0.10096818810511757,0.08107227892751198,0.25889525604222646,0.2727272727272727,0.17280602508013646,0.39672954326025145,0.16363636363636364,0.08855320558522452,0.5441728975338099,0.21474080967534198,0.04818825446921879,0.01901598706671813,0.014009778265651454
train,masc_c,NPLT56s4q6o,22,4,153,0.023403305555555556,0.0058833055555555566,0.0053166666666666675,0.8856608054854653,0.17647058823529413,0.12420853888153777,0.29364122316341806,0.22727272727272727,0.10122890794820355,0.37115207740364814,0.18181818181818182,0.0730676602410512,0.5896510143244417,0.26006652223065013,0.04308441997544952,0.01900245228642093,0.012573494748820049
train,masc_c,tl5IFwGGrKU,3,1,15,0.0032222500000000003,0.0007055555555555555,0.0007055555555555555,0.9877513448397318,0.26666666666666666,0.10897276103182815,0.312660502968356,0.3333333333333333,0.061490315276160515,0.43963588739835024,0.3333333333333333,0.061490315276160515,0.6502059239040439,0.3088308322852606,0.03998136725528689,0.018990105244219724,0.006700769432360812
train,qasr,B0F55DDA-616F-445A-A09C-A0484442AF9A,59,8,568,0.06893888888888888,0.023163888888888894,0.009661111111111112,0.8374530551797252,0.11443661971830986,0.09080637282493631,0.3219915256412281,0.3220338983050847,0.21687410829652445,0.4070041521896714,0.13559322033898305,0.07034090749685569,0.5797222904104766,0.2696527868902273,0.040778192003628644,0.01896762173891482,0.019693551134049813
train,qasr,50808646-4560-4BD8-BC6D-036ACC65188C,111,14,598,0.13647780555555553,0.03636111111111111,0.016716666666666668,0.8774208780881521,0.2140468227424749,0.18305194853685325,0.2818806000120218,0.27927927927927926,0.20427535700815577,0.3707475962993643,0.12612612612612611,0.07663785470708645,0.5796507390500869,0.24732792357856334,0.04442318912017584,0.018954681472219317,0.037393002138404255
train,qasr,E59889FE-A731-4680-A367-6DA7FB05A54D,16,3,317,0.019186111111111116,0.0066305555555555545,0.002138888888888889,0.8002594783902168,0.0694006309148265,0.046274240787793956,0.3580943619108439,0.375,0.18480982554752803,0.409591590340538,0.1875,0.06591478773586763,0.5791769201505303,0.28656840727724947,0.038176323753235764,0.018889095737485564,0.008551934367336507
train,masc_c,uit1TdwOnu0,59,9,350,0.06308633333333337,0.01755472222222222,0.009403055555555555,0.90418459298247,0.23714285714285716,0.19558705867362314,0.25276386889459374,0.288135593220339,0.18836347285820826,0.3584093174285213,0.15254237288135594,0.08238371089067363,0.5784742309385319,0.22854519591713265,0.047656853799344784,0.01882840134588942,0.0368414576178858
train,masc_c,8edLYYFuzqs,44,7,308,0.03437222222222222,0.0079,0.005111111111111111,0.8793591911142523,0.288961038961039,0.24118359096065495,0.26952918305588275,0.22727272727272727,0.12841810830185088,0.36067228034098264,0.1590909090909091,0.07926576557718398,0.5744441870850675,0.23701296439370628,0.04553375827066098,0.018787014074384975,0.03097234050461469
train,masc_c,x5fMdaEFJYA,4,1,19,0.002777805555555556,0.0013444444444444443,0.0006388888888888888,0.8789691030979156,0.21052631578947367,0.08507538491591575,0.46848604269325733,0.5,0.15003570882017145,0.37536318132269586,0.25,0.045586062644636216,0.6737275728955865,0.4117847567599842,0.030712587343436917,0.018771645717766926,0.012764345679008342
train,qasr,7409B46F-C6A9-4059-91FF-F65E7CB194E4,19,4,339,0.020744444444444447,0.0057777777777777775,0.0037777777777777775,0.8117919752472326,0.07669616519174041,0.0528740021202505,0.2717945015327515,0.2631578947368421,0.11806238339540162,0.40643975695183854,0.21052631578947367,0.08507538491591575,0.541793238389992,0.2206405952606093,0.04609326830086907,0.01877108356987311,0.006242430709970293
train,masc_c,yWseEEhL2Ao,34,5,620,0.03226941666666667,0.011680555555555553,0.004033333333333333,0.8678288284470054,0.08709677419354839,0.06736631586955043,0.3353786932352437,0.35294117647058826,0.2148771489529607,0.3502303017724202,0.14705882352941177,0.06449346382626417,0.6016037608411245,0.2910512984364292,0.03879951038755155,0.018770906387297063,0.014475481889513588
train,masc_c,cO1YFWe4PBU,3,1,25,0.00225,0.0007055555555555555,0.0007055555555555555,0.9530433217684428,0.12,0.04166741357068093,0.32026406152484316,0.3333333333333333,0.061490315276160515,0.4465784190075027,0.3333333333333333,0.061490315276160515,0.636653691646643,0.30522552503868944,0.03914803622108356,0.018768413764960638,0.0025621423972033396
train,qasr,98810764-385E-4AB4-8857-1E139008DF9B,9,2,284,0.013077777777777778,0.005077777777777777,0.0037555555555555554,0.8781276279025607,0.045774647887323945,0.026942977593132855,0.3377321849790557,0.3333333333333333,0.12058159868274292,0.4352972335277223,0.2222222222222222,0.0632237623122272,0.6079299064408082,0.29657196246200707,0.038435615907308186,0.018750395263168705,0.0032488273114532804
train,qasr,5B180D86-FE7F-4AA1-AA4B-E7BE5B46D5E3,15,3,284,0.01799444444444445,0.006658333333333334,0.0049,0.8016319712003072,0.05985915492957746,0.03770518697670816,0.33183283524122087,0.3333333333333333,0.15176100694691236,0.4090522715254362,0.2,0.07047420643610411,0.566732403220764,0.26600780982340666,0.039940016378609514,0.018746689303110683,0.005722177142706836
train,qasr,91F98A9A-0079-44FE-919F-F3ADAA10D58B,13,3,330,0.013486111111111112,0.004141666666666667,0.0034305555555555556,0.8789629890368535,0.05454545454545454,0.0347774905027539,0.2606299147659089,0.3076923076923077,0.1268049716161809,0.39621042967633224,0.23076923076923078,0.08179379092465708,0.5697964519013812,0.22908404891506368,0.046605811856433,0.018737652801132633,0.004409958696083709
train,qasr,348ABD2E-329A-498E-8D3E-8322399E3025,23,4,250,0.028430555555555556,0.007269444444444445,0.004572222222222222,0.838107723256816,0.136,0.09898068743644395,0.3175470902478201,0.30434782608695654,0.15603828020972457,0.4178315826637424,0.17391304347826086,0.06978540350612772,0.577827406752318,0.26613866883442716,0.0403239187371099,0.018572594393194197,0.015444776241559006
train,qasr,42245E83-F829-4B73-8AEE-E5EDC378C92A,22,3,303,0.027052805555555556,0.01498611111111111,0.005227777777777777,0.7999352596022866,0.09570957095709572,0.06746654621530238,0.488117344358629,0.5,0.3072180469247956,0.4510209639087993,0.13636363636363635,0.04748917264236267,0.6440263019804578,0.39046227457589866,0.03058427624097236,0.01854273036766447,0.020726940561026655
train,masc_c,YFODWhC5DyA,4,1,39,0.006444444444444445,0.0033611111111111116,0.0024722222222222224,0.8863621056079865,0.10256410256410256,0.040612655582869875,0.45787342451512814,0.5,0.15003570882017145,0.36476737070792586,0.25,0.045586062644636216,0.6721177650615573,0.4058416526551684,0.03063920254266904,0.018500723001741198,0.006093348567445375
train,masc_c,Fp5fR0dsZ-0,5,1,19,0.008077777777777777,0.005977777777777777,0.0037166666666666667,0.8628375172615051,0.2631578947368421,0.11806238339540162,0.5913973916321993,0.6,0.23071993220883702,0.4731131338343195,0.2,0.036223160969787456,0.7271174544468522,0.5102798571108569,0.026338492596370423,0.01848394940376671,0.02723934509340079
train,qasr,17D0DA6A-E1FE-4972-AA49-43193CE9F231,39,6,322,0.047844472222222226,0.01711669444444444,0.009150027777777778,0.8559619249441685,0.14596273291925466,0.11157371440600379,0.29779681492632687,0.3076923076923077,0.1856575344598306,0.4072119086238159,0.15384615384615385,0.07247373845051468,0.5768793699352477,0.254902734946581,0.04180860457418484,0.018473754142839378,0.020714500727143946
train,qasr,8F9D6719-528A-44EC-B8F6-FEE28CD21DC2,55,8,631,0.059727777777777775,0.01715,0.008755555555555555,0.8591483658010309,0.09508716323296355,0.07458769397534111,0.28426526130113583,0.2727272727272727,0.17280602508013646,0.4014333437723968,0.14545454545454545,0.07559199016771777,0.5717068135510834,0.2442260347008739,0.043216455828770754,0.018461532013809158,0.012889202915772339
train,qasr,25CB2A1F-AEB0-43A0-9380-95202E2C21B7,38,5,277,0.05344722222222221,0.021744444444444448,0.007716666666666667,0.8634766371626603,0.1552346570397112,0.11733556272504755,0.3701532172432819,0.34210526315789475,0.21212220026458956,0.4161026338304767,0.13157894736842105,0.05753782875731436,0.616814927202971,0.3196186552601687,0.035490191656359873,0.01839016345400268,0.024889477734520847
train,masc_c,XZi9HJaS870,6,1,29,0.005533333333333333,0.005533333333333333,0.0006444444444444444,0.7261814475059509,0.2413793103448276,0.12218268185062132,0.8404902815818787,1.0,0.6096569663469354,0.16891542335931906,0.16666666666666666,0.030052585871730285,0.7833358645439148,0.6103484492938129,0.02354126833561208,0.01834254918407973,0.07448952315718256
train,masc_c,gftlU0SkpOA,33,6,123,0.04031669444444445,0.008199999999999999,0.0072,0.8692655184052207,0.3008130081300813,0.22680566759840012,0.2448813736078922,0.21212121212121213,0.1067588656643618,0.3504083707559646,0.18181818181818182,0.08610651225698264,0.5570734460065565,0.21286693417704694,0.047967651506603114,0.01832922927682221,0.024213515799053495
train,qasr,EED1009D-EA82-4AED-BEDD-3D9852CAC56B,48,7,324,0.06107505555555555,0.020255583333333337,0.01009725,0.7928778293232123,0.16358024691358025,0.1272880808627051,0.3184273798081752,0.3333333333333333,0.21676601370896784,0.40421920556750573,0.14583333333333334,0.07248157413793963,0.5556526045656938,0.25247400969938405,0.04027457545276758,0.018299713651928794,0.02759172988127334
train,qasr,D8B5008B-68D1-4492-9DC0-20D64C4B1BB3,26,4,449,0.03417222222222223,0.011438888888888889,0.005758333333333333,0.7741926839718452,0.0935412026726058,0.06994859831465051,0.38367417894635136,0.34615384615384615,0.19412014972852126,0.39928377903562207,0.15384615384615385,0.06149933998929479,0.5789334314590983,0.29703774236916974,0.035604023932472174,0.018267625107614125,0.013578432378140147
train,qasr,0DDB7466-79B4-44CB-A088-B467C796B7E7,41,6,557,0.05736666666666667,0.019994444444444443,0.010236111111111112,0.8626284759219099,0.08258527827648116,0.062484863043096424,0.30636889042074383,0.3170731707317073,0.19564433205311735,0.4136289449829977,0.14634146341463414,0.0688415452945541,0.5844986831713269,0.2642825290135329,0.040237792572146124,0.01819361769164443,0.012224809293497117
train,qasr,31BA07C7-E43F-4E02-AB87-9FA842D332BE,67,8,658,0.06762222222222224,0.025930555555555557,0.0091,0.8064220770081477,0.17325227963525835,0.1462525417710555,0.36454032139536413,0.3880597014925373,0.2804887105692933,0.4101412497674221,0.11940298507462686,0.06176158770587532,0.5854811992017559,0.29397336313286726,0.03616024843464031,0.018156261650321717,0.04102218685884507
train,masc_c,nV8HIEX5-9Q,3,1,22,0.0020055555555555556,0.0007111111111111111,0.0007111111111111111,0.8720150192578634,0.13636363636363635,0.04748917264236267,0.33850718118871254,0.3333333333333333,0.061490315276160515,0.4413923383142415,0.3333333333333333,0.061490315276160515,0.6052611002232879,0.29518334612320024,0.03721769587712576,0.018150917017387597,0.0029201241979828975
train,qasr,3AEE483B-CED6-489C-A3C0-BEBAC4C53F32,12,2,524,0.013922222222222221,0.006883333333333333,0.0021916666666666664,0.7459760258595148,0.03816793893129771,0.02484143120885958,0.517491259961389,0.5,0.2537781703934222,0.4287603283168492,0.16666666666666666,0.046964147614822246,0.6317336429104519,0.38603607352303004,0.029668832058895866,0.018129855141581958,0.006304212962138443
train,masc_c,1H-ffJdC3m4,8,2,24,0.012,0.0025055555555555556,0.0025055555555555556,0.9322539195418358,0.3333333333333333,0.17971978688379645,0.2719886601844337,0.25,0.07147768885802765,0.415019166258596,0.25,0.07147768885802765,0.6021212898631347,0.2535624945278708,0.04303823821163142,0.018124061089928485,0.01284595500851104
train,masc_c,Xv6McCf5c1U,30,5,150,0.03817497222222223,0.011316666666666666,0.007319444444444444,0.8677985211213429,0.2733333333333333,0.20834036087778668,0.28463063468322314,0.26666666666666666,0.14182495553910618,0.38901682832721673,0.16666666666666666,0.07336434240351683,0.576214577902283,0.24700204384393026,0.04227360359112101,0.018121142518934576,0.029547862418493432
train,qasr,163D0B34-2ACA-4891-86BA-D5311E6F82B6,44,6,371,0.044702805555555544,0.012108333333333332,0.0055694444444444454,0.871987135572867,0.16172506738544473,0.12775634130812394,0.32450105600516754,0.3181818181818182,0.19999129931673565,0.3890786052375245,0.13636363636363635,0.06402867407860051,0.5982440957890173,0.2829607463163165,0.03830477622872205,0.01811760140292499,0.025550156694164054
train,qasr,31B8B06C-D175-4074-A6C1-8A1721E6ED9A,69,10,326,0.08004166666666668,0.018825,0.009827777777777777,0.8789814244145933,0.2331288343558282,0.1905000243750613,0.25512474334538926,0.2318840579710145,0.14807779670568116,0.3769390185720554,0.14492753623188406,0.08067008672383712,0.5670530838799912,0.22424991030913777,0.04574422145361817,0.01809025971245084,0.028208823881837635
train,qasr,EA64EC1A-30A5-4C2C-B30F-5A6AF742CAE9,88,11,708,0.09388058333333335,0.028933333333333332,0.014758333333333335,0.8304887833920392,0.16242937853107345,0.13709383687771187,0.3055919447876725,0.29545454545454547,0.2103072371931576,0.378792373617479,0.125,0.07125200897954588,0.5680403640898559,0.25379068244112135,0.04047401712287493,0.018083095984219855,0.028831826069961007
train,qasr,945F380F-0447-482F-8C34-43924E0D0D83,19,4,314,0.02431111111111111,0.0038777777777777777,0.0038777777777777777,0.8963362135385212,0.07643312101910828,0.05189772824729261,0.23633744355940603,0.21052631578947367,0.08507538491591575,0.3630117114463002,0.21052631578947367,0.08507538491591575,0.5663368285489636,0.21183780927741197,0.048181323680862066,0.018022183164020173,0.0044152192069000125
train,qasr,B92A2069-A4B6-49E0-93FE-5569C87CEBE0,17,3,540,0.020575,0.006425,0.003127777777777778,0.8238011107725256,0.037037037037037035,0.024101521501817894,0.34966846032116067,0.35294117647058826,0.17309486143904904,0.4308997597599091,0.17647058823529413,0.06191013712548989,0.5867347855468431,0.28805726601469095,0.03632483102949996,0.017833664838963235,0.004171849524827429
train,masc_c,k09iZPe7kY8,3,1,26,0.0026244444444444444,0.0006222222222222223,0.0006222222222222223,0.7610196669896444,0.19230769230769232,0.08506935771788268,0.37983740276346606,0.3333333333333333,0.061490315276160515,0.4392013175607671,0.3333333333333333,0.061490315276160515,0.5704285348765552,0.2890637337612644,0.035075830452077704,0.017774620123884272,0.005230941626413085
train,masc_c,V62R0CQ7df4,3,1,3,0.00459725,0.0009583333333333334,0.0009583333333333334,0.8682852983474731,1.0,0.4384939195509822,0.33252708046347834,0.3333333333333333,0.061490315276160515,0.4697985438152774,0.3333333333333333,0.061490315276160515,0.6004061894054757,0.2887283752688455,0.03691916588030085,0.017753998824454897,0.026963129359869262
train,masc_c,aJX2hPbsWic,37,6,407,0.053361111111111116,0.016222222222222225,0.009722222222222222,0.8384953576165277,0.10319410319410319,0.07725458285134977,0.2758181432129916,0.2702702702702703,0.15397298246990687,0.3819209538917452,0.16216216216216217,0.07651103235297099,0.5571567504147596,0.23127223263050403,0.04262863815665986,0.017694877273136327,0.011895118531090846
train,qasr,4F51D5B4-C84A-4768-B33C-F0F39294F830,35,5,291,0.040525000000000005,0.015005555555555555,0.006336111111111111,0.8636280451502119,0.13402061855670103,0.09961110584753796,0.32725712634689574,0.37142857142857144,0.2316560736889106,0.3875035534902271,0.14285714285714285,0.06260138804853498,0.5954425857485538,0.2826284322884455,0.03727553237106828,0.017692932163238067,0.023075517676451128
train,qasr,9C66690C-51E8-43DF-AAA0-070CDF9FE895,47,6,641,0.0557361111111111,0.023249999999999996,0.006522222222222222,0.8358187231611698,0.12168486739469579,0.09860496205547761,0.35308855952586027,0.3829787234042553,0.2579048266351308,0.3701023149491962,0.1276595744680851,0.05984522780202478,0.5944536413435151,0.2951180289857212,0.035575213583945796,0.01766140567313504,0.025430695644281607
train,qasr,2587BCBB-E100-48A6-B6C6-9D8D7100E05C,14,3,289,0.017775,0.004877777777777779,0.003855555555555556,0.8238868159907204,0.05536332179930796,0.03436174187197866,0.2808474107753552,0.2857142857142857,0.11721187910109102,0.4006645021170704,0.21428571428571427,0.07571248336916371,0.5523671133830378,0.23138647904294535,0.04182108588568621,0.01751884494638835,0.0040276043340012595
train,qasr,1A247409-E76C-413A-A5B8-48F4ADC823A1,44,7,574,0.04901666666666668,0.015813888888888888,0.009577777777777777,0.8170994601466439,0.0975609756097561,0.0758954799913197,0.2704134756019233,0.29545454545454547,0.18155360887243294,0.3591830942992661,0.1590909090909091,0.07926576557718398,0.5437564678742837,0.2209547049307092,0.04310127271360054,0.017514143844213455,0.013779098289529616
train,qasr,5616D333-FF75-4EA9-9AF6-9CEE9BDB9258,36,5,236,0.05043891666666666,0.022608333333333334,0.008911111111111111,0.7942114522059759,0.18220338983050846,0.13817575579964014,0.3623747997820222,0.3888888888888889,0.24784655417822946,0.3730407849978157,0.1388888888888889,0.06081725363115098,0.5782931259939991,0.2878022159777296,0.03517019971672819,0.017503340364724874,0.03424638494591331
train,qasr,8EE61016-BF6C-462E-A155-E4ED8FAD9177,142,18,789,0.14433613888888897,0.031808333333333334,0.017269444444444445,0.8605560001353143,0.2674271229404309,0.23772346918254433,0.2487863443826094,0.2323943661971831,0.17053347753691167,0.3684122661606082,0.1267605633802817,0.08170674938202066,0.5546711722589619,0.21409458141018517,0.04532037846119461,0.01749297230733062,0.04053980989183814
train,qasr,0257AE8B-A44C-4568-B8AF-48985C413CF9,33,5,300,0.03815277777777778,0.011358333333333333,0.005741666666666667,0.8185824408675685,0.11,0.07940480726853252,0.3210115231234919,0.30303030303030304,0.17375347814547226,0.4224037305090048,0.15151515151515152,0.06650359257960958,0.5697969819955302,0.2627743961450439,0.03789354634372188,0.01747544138158293,0.013796861444378403
train,masc_c,_UyWM7lT0yM,3,1,22,0.0023444444444444446,0.0007444444444444445,0.0007444444444444445,0.98952849706014,0.22727272727272727,0.10122890794820355,0.2871810233045835,0.3333333333333333,0.061490315276160515,0.405120279890042,0.3333333333333333,0.061490315276160515,0.6383547601823618,0.28417380637477757,0.03925263546165127,0.017473936947211666,0.006224597464796467
train,qasr,33004E4C-8E9A-4165-BCDD-D5293C5F4DA5,54,9,559,0.06698611111111108,0.014383333333333333,0.011422222222222222,0.8330170699843654,0.1037567084078712,0.08112322457250637,0.23209168599741706,0.2222222222222222,0.13195287989578958,0.3928621476040432,0.16666666666666666,0.0902428998661039,0.5325543779908912,0.19333633623729973,0.048059251406287244,0.017447231631542034,0.0107044431087751
train,qasr,D1FFE827-A956-47C0-ACB2-EA6F8E98DFA0,38,6,325,0.044544444444444456,0.011288888888888888,0.0053861111111111115,0.805715738158477,0.14461538461538462,0.1105264090537328,0.2907325002735505,0.2894736842105263,0.1700310626365613,0.3908511509257918,0.15789473684210525,0.07443762223722684,0.5482241192160138,0.23424775106456336,0.04080849988753805,0.01743684560366392,0.018792922780809438
train,masc_c,50kD-WL1CjM,21,4,70,0.016171388888888888,0.005148611111111111,0.0033555555555555556,0.9393226788157508,0.38571428571428573,0.28047517785454174,0.2418950622599195,0.2857142857142857,0.138136757456282,0.3928489295935544,0.19047619047619047,0.07667440615177303,0.5906088705378352,0.2272175178742904,0.045284584416457906,0.01742176825029109,0.03874393161580039
train,masc_c,JVm-MpqZdIs,29,5,137,0.029276388888888887,0.0071375,0.005159722222222223,0.892007237878339,0.24817518248175183,0.1833748742928793,0.2565341197608585,0.2413793103448276,0.12218268185062132,0.316702017750349,0.1724137931034483,0.07597745271479932,0.5742706788195988,0.2288302915894344,0.04363162334551177,0.017385942658949993,0.02240523392512455
train,qasr,17B4CC68-6AF2-4FD1-ADE6-05C63E807F14,15,3,367,0.016411111111111112,0.005822222222222222,0.004491666666666666,0.8455474376678467,0.05994550408719346,0.039916707677370676,0.29166801697574557,0.26666666666666666,0.10897276103182815,0.34957206363923465,0.2,0.07047420643610411,0.5686077273217961,0.2466191444035037,0.04007217835644025,0.01738028849378789,0.0043498338469034545
train,masc_c,G6R-jMj3VUM,22,3,38,0.022505555555555556,0.007438888888888889,0.002488888888888889,0.9807077592069452,0.8157894736842105,0.6658083165848865,0.37299408903345466,0.4090909090909091,0.23255559668820378,0.3521193469656657,0.13636363636363635,0.04748917264236267,0.6768509241201999,0.36579819725343515,0.03214309038868689,0.017371453741633416,0.15483745034336677
train,masc_c,f08sF7urObo,4,1,28,0.0030666666666666668,0.0014944444444444445,0.0007999999999999999,0.9405130743980408,0.21428571428571427,0.10212321701189421,0.4042454821174033,0.5,0.15003570882017145,0.4033300780455171,0.25,0.045586062644636216,0.672379278257722,0.3801981611977572,0.030651123899611804,0.017331737193736457,0.015322129251375738
train,qasr,E8B6D2A9-B4E7-4661-BD49-17544CE6144A,10,2,319,0.014055555555555554,0.004519444444444445,0.0018999999999999998,0.8144978582859039,0.034482758620689655,0.01936158161461093,0.3752030054514762,0.4,0.16817758120350967,0.4156151690233515,0.2,0.05668094798069328,0.59485043186869,0.3056020443626617,0.033716686385042154,0.017321813579313547,0.0032561839642196097
train,masc_c,YJflNY15slw,19,3,96,0.019291638888888886,0.007431944444444443,0.0037222222222222223,0.8284275123947545,0.2604166666666667,0.18305777843717666,0.37811003166318286,0.3684210526315789,0.19149272376273838,0.4311940816440517,0.15789473684210525,0.05520371039927826,0.6032687720289687,0.31323675294223247,0.0333026745840154,0.017291830995833275,0.03505423259889084
train,masc_c,Yf7wkhIWrgk,3,1,14,0.0023166666666666665,0.0007333333333333333,0.0007333333333333333,0.9619936148325602,0.21428571428571427,0.07571248336916371,0.29222454988242436,0.3333333333333333,0.061490315276160515,0.4057097776286015,0.3333333333333333,0.061490315276160515,0.6271090823574923,0.28111815108421123,0.03856113518670591,0.017286043740019474,0.004655584472710936
train,masc_c,KYLVIIt_-rQ,32,6,90,0.03564444444444445,0.005494444444444444,0.005494444444444444,0.9176321476697922,0.37777777777777777,0.2845581232563842,0.21133834164538712,0.1875,0.08889423936162782,0.37804283911436415,0.1875,0.08889423936162782,0.5644852446575896,0.19393085632902887,0.050179486454698816,0.01723933596211815,0.02529557792104861
train,masc_c,qUujX74xUco,5,1,22,0.004905555555555555,0.004105555555555556,0.0009388888888888888,0.7984376549720764,0.22727272727272727,0.10122890794820355,0.5945924883242697,0.8,0.37552826411853885,0.348708404681159,0.2,0.036223160969787456,0.6965150716481731,0.47474503204164165,0.025229977558194817,0.017196765715251288,0.03801431608040424
train,masc_c,tmrzQU5MemU,4,1,17,0.003100027777777778,0.0014555833333333333,0.0007333333333333333,0.9018545299768448,0.23529411764705882,0.09554889071675943,0.4171604881994426,0.5,0.15003570882017145,0.3628171218528539,0.25,0.045586062644636216,0.6595075090881437,0.37621807601001944,0.03006435062390011,0.017150300781037256,0.0143357455456701
train,qasr,B0773886-D757-4209-A5C4-9D7DF07AD5ED,14,2,325,0.014302777777777779,0.008558333333333334,0.0026166666666666664,0.8379563816956112,0.06461538461538462,0.04264713957207565,0.5097025391649888,0.5714285714285714,0.3259026690286936,0.4163800428930315,0.14285714285714285,0.04009307373792117,0.6738294604302999,0.4271084954597595,0.027015894243815647,0.017124092402560704,0.013898816612978673
train,masc_c,6kUfhlPAfms,9,2,33,0.008511111111111112,0.0022555555555555554,0.0014444444444444444,0.884937564531962,0.2727272727272727,0.15067272656322814,0.30574607286447036,0.3333333333333333,0.12058159868274292,0.4211642304151731,0.2222222222222222,0.0632237623122272,0.5953418186982162,0.2705661850858962,0.03763974963990509,0.017106212175596776,0.018168358246881833
train,masc_c,eGPZoJQ427c,3,1,22,0.002916666666666667,0.0006111111111111112,0.0006111111111111112,0.8847655653953552,0.18181818181818182,0.0730676602410512,0.31423672470070113,0.3333333333333333,0.061490315276160515,0.4424156005523207,0.3333333333333333,0.061490315276160515,0.5995011450480282,0.2780258333978004,0.03686351441742249,0.017095896150548025,0.004492953464713617
train,qasr,C027B7FC-2C48-4D86-AFD7-4856C8355AC7,37,6,313,0.04467499999999999,0.010191666666666667,0.00545,0.7992539421932118,0.134185303514377,0.1008276698482026,0.27885916658576476,0.2702702702702703,0.15397298246990687,0.3992146374075018,0.16216216216216217,0.07651103235297099,0.5390565543894883,0.22287928821038605,0.041243773472975205,0.017052724431071992,0.015524737042018857
train,qasr,FABCC722-4ADD-4D4B-90DF-1758677A553C,48,7,625,0.05021947222222222,0.012455555555555555,0.006536111111111112,0.8216616933544477,0.088,0.06823194876917141,0.2858986833840997,0.2708333333333333,0.16565803561632889,0.3783004423789742,0.14583333333333334,0.07248157413793963,0.5537801883692737,0.23491199631718646,0.04013885977940968,0.01702679127695555,0.011303170599374924
